,1100011004.avi
 gaze_1_z_mean_0.75,-0.9629608933333332
el1_x_i_mean_0.75,334.00133333333326
el1_x_o_mean_0.75,333.20933333333335
el1_y_i_mean_0.75,342.569
el1_y_o_mean_0.75,344.0197777777778
el2_x_i_mean_0.75,384.6313333333334
el2_x_o_mean_0.75,385.8354444444445
el2_y_i_mean_0.75,337.1325
el2_y_o_mean_0.75,338.4365555555554
 pose_Tx_mean_0.75,50.18933333333334
 pose_Ty_mean_0.75,165.46133333333339
 pose_Tz_mean_0.75,628.436
 pose_Rx_mean_0.75,-0.23795999999999998
 pose_Ry_mean_0.75,0.22061333333333333
 pose_Rz_mean_0.75,-0.03429333333333333
face_x_m_mean_0.75,364.48266666666666
face_x_s_mean_0.75,45.130834195968646
face_y_m_mean_0.75,396.3869019607843
face_y_s_mean_0.75,32.268624672674164
eyebrow_l_x_m_mean_0.75,329.18693333333334
eyebrow_l_x_s_mean_0.75,13.331437753378575
eyebrow_l_y_m_mean_0.75,326.29493333333335
eyebrow_l_y_s_mean_0.75,4.29328262169811
eyebrow_r_x_m_mean_0.75,386.60986666666673
eyebrow_r_x_s_mean_0.75,15.45426062309222
eyebrow_r_y_m_mean_0.75,318.50426666666664
eyebrow_r_y_s_mean_0.75,3.777497080372728
nose_x_m_mean_0.75,357.8970370370372
nose_x_s_mean_0.75,6.39868131864997
nose_y_m_mean_0.75,366.1235555555554
nose_y_s_mean_0.75,15.367715058519714
eye_l_x_m_mean_0.75,333.2340000000001
eye_l_x_s_mean_0.75,7.2886406262811185
eye_l_y_m_mean_0.75,344.05688888888886
eye_l_y_s_mean_0.75,3.0145346354272937
eye_r_x_m_mean_0.75,385.8053333333333
eye_r_x_s_mean_0.75,7.662899336116973
eye_r_y_m_mean_0.75,338.4724444444445
eye_r_y_s_mean_0.75,3.1852757494800805
mouth_x_m_mean_0.75,359.3312222222222
mouth_x_s_mean_0.75,13.599948261174063
mouth_y_m_mean_0.75,398.48433333333327
mouth_y_s_mean_0.75,7.985233546729993
 AU01_r_mean_0.75,0.06439999999999999
 AU02_r_mean_0.75,0.0612
 AU04_r_mean_0.75,0.5126666666666666
 AU05_r_mean_0.75,0.2128
 AU06_r_mean_0.75,0.0
 AU07_r_mean_0.75,0.3292
 AU09_r_mean_0.75,0.023066666666666662
 AU10_r_mean_0.75,0.5990666666666667
 AU12_r_mean_0.75,0.0004
 AU14_r_mean_0.75,0.07400000000000001
 AU15_r_mean_0.75,0.05213333333333334
 AU17_r_mean_0.75,0.4837333333333334
 AU20_r_mean_0.75,0.0012
 AU23_r_mean_0.75,0.1288
 AU25_r_mean_0.75,0.1588
 AU26_r_mean_0.75,0.21933333333333327
 AU45_r_mean_0.75,0.04053333333333334
0_x_mean_0.75,344.67512000000005
0_y_mean_0.75,365.08886666666666
1_x_mean_0.75,332.2757066666667
1_y_mean_0.75,454.05515999999994
2_x_mean_0.75,103.11485333333331
2_y_mean_0.75,180.4599333333333
3_x_mean_0.75,4.1379866666666665
3_y_mean_0.75,10.942026666666667
5_x_mean_0.75,43.6094
5_y_mean_0.75,59.99048000000001
6_x_mean_0.75,0.0
6_y_mean_0.75,0.0
15_x_mean_0.75,318.73736
15_y_mean_0.75,345.33814666666666
16_x_mean_0.75,369.20381333333336
16_y_mean_0.75,340.24394666666666
17_x_mean_0.75,289.28247999999996
17_y_mean_0.75,369.181
18_x_mean_0.75,400.09301333333326
18_y_mean_0.75,352.0667333333333
 gaze_0_x_std_0.75,0.011543025725121244
 gaze_0_y_std_0.75,0.005638419500131175
 gaze_0_z_std_0.75,0.001241093516668709
 gaze_1_x_std_0.75,0.010940206114137879
 gaze_1_y_std_0.75,0.008380834169215609
 gaze_1_z_std_0.75,0.0019263040481102094
el1_x_i_std_0.75,2.9572835626330787
el1_x_o_std_0.75,2.9255588260099046
el1_y_i_std_0.75,0.3468083238815263
el1_y_o_std_0.75,0.35272101172472875
el2_x_i_std_0.75,3.0833634159720744
el2_x_o_std_0.75,3.0494372214176426
el2_y_i_std_0.75,0.7806653217574137
el2_y_o_std_0.75,0.7933953309360703
 pose_Tx_std_0.75,3.6066220376583016
 pose_Ty_std_0.75,0.4643779138232633
 pose_Tz_std_0.75,1.5775999561427598
 pose_Rx_std_0.75,0.007795424853633616
 pose_Ry_std_0.75,0.011560526188965874
 pose_Rz_std_0.75,0.005004790497905774
face_x_m_std_0.75,2.392687332914253
face_x_s_std_0.75,0.14693433037464168
face_y_m_std_0.75,0.7394063535470224
face_y_s_std_0.75,0.10113116574409778
eyebrow_l_x_m_std_0.75,3.111725850033353
eyebrow_l_x_s_std_0.75,0.3744646103228635
eyebrow_l_y_m_std_0.75,0.4427444303778779
eyebrow_l_y_s_std_0.75,0.06285168802437993
eyebrow_r_x_m_std_0.75,3.5659870296308576
eyebrow_r_x_s_std_0.75,0.378227454010901
eyebrow_r_y_m_std_0.75,0.7849344495498223
eyebrow_r_y_s_std_0.75,0.061036717257371836
nose_x_m_std_0.75,3.4536447568548483
nose_x_s_std_0.75,0.02718618634719288
nose_y_m_std_0.75,0.3714402165910031
nose_y_s_std_0.75,0.11202389477794784
eye_l_x_m_std_0.75,2.9240157605881936
eye_l_x_s_std_0.75,0.04598813536698626
eye_l_y_m_std_0.75,0.3497005726196242
eye_l_y_s_std_0.75,0.05561732413187973
eye_r_x_m_std_0.75,3.0524348573816447
eye_r_x_s_std_0.75,0.07623154099614056
eye_r_y_m_std_0.75,0.7911128614550309
eye_r_y_s_std_0.75,0.09491912036413484
mouth_x_m_std_0.75,2.9137514689181385
mouth_x_s_std_0.75,0.13337512316569242
mouth_y_m_std_0.75,0.4946617432551624
mouth_y_s_std_0.75,0.13683622500474385
 AU01_r_std_0.75,0.09813449127793132
 AU02_r_std_0.75,0.09272102884022153
 AU04_r_std_0.75,0.14101306565238794
 AU05_r_std_0.75,0.28051863164984725
 AU06_r_std_0.75,0.0
 AU07_r_std_0.75,0.1959988968529353
 AU09_r_std_0.75,0.0413610775819337
 AU10_r_std_0.75,0.5147635860757339
 AU12_r_std_0.75,0.001972787847664288
 AU14_r_std_0.75,0.10045840876647356
 AU15_r_std_0.75,0.06625693912324944
 AU17_r_std_0.75,0.3599353295266268
 AU20_r_std_0.75,0.0043371431623605424
 AU23_r_std_0.75,0.17339971009047125
 AU25_r_std_0.75,0.18641685343134407
 AU26_r_std_0.75,0.17600163799401575
 AU45_r_std_0.75,0.06600354890813424
0_x_std_0.75,47.58695606024827
0_y_std_0.75,4.5258012440783295
1_x_std_0.75,74.0665372133574
1_y_std_0.75,81.21780595744767
2_x_std_0.75,132.9438188612925
2_y_std_0.75,224.16312981731738
3_x_std_0.75,25.16831079197492
3_y_std_0.75,66.55202236880302
5_x_std_0.75,113.17619479115473
5_y_std_0.75,146.55790675299832
6_x_std_0.75,0.0
6_y_std_0.75,0.0
15_x_std_0.75,41.02738228326659
15_y_std_0.75,8.865801397738618
16_x_std_0.75,54.143565315740155
16_y_std_0.75,10.6411060463191
17_x_std_0.75,34.970757704332556
17_y_std_0.75,1.7735393152402061
18_x_std_0.75,62.23189163675654
18_y_std_0.75,5.405364668382534
 gaze_0_x_min_0.75,-0.096384
 gaze_0_y_min_0.75,-0.187263
 gaze_0_z_min_0.75,-0.9835219999999999
 gaze_1_x_min_0.75,-0.243945
 gaze_1_y_min_0.75,-0.159025
 gaze_1_z_min_0.75,-0.965666
el1_x_i_min_0.75,329.45
el1_x_o_min_0.75,328.675
el1_y_i_min_0.75,341.9000000000001
el1_y_o_min_0.75,343.30833333333334
el2_x_i_min_0.75,379.675
el2_x_o_min_0.75,380.94166666666666
el2_y_i_min_0.75,336.1
el2_y_o_min_0.75,337.3833333333333
 pose_Tx_min_0.75,44.5
 pose_Ty_min_0.75,164.6
 pose_Tz_min_0.75,625.6
 pose_Rx_min_0.75,-0.255
 pose_Ry_min_0.75,0.204
 pose_Rz_min_0.75,-0.046
face_x_m_min_0.75,360.6176470588235
face_x_s_min_0.75,44.83833132357128
face_y_m_min_0.75,395.1764705882353
face_y_s_min_0.75,32.03842477033953
eyebrow_l_x_m_min_0.75,324.48
eyebrow_l_x_s_min_0.75,12.750490186655572
eyebrow_l_y_m_min_0.75,325.56
eyebrow_l_y_s_min_0.75,4.112784944535759
eyebrow_r_x_m_min_0.75,380.96
eyebrow_r_x_s_min_0.75,15.020885459918794
eyebrow_r_y_m_min_0.75,317.3400000000001
eyebrow_r_y_s_min_0.75,3.6719204784417614
nose_x_m_min_0.75,352.4444444444445
nose_x_s_min_0.75,6.312685640834659
nose_y_m_min_0.75,365.5777777777778
nose_y_s_min_0.75,15.131093813733349
eye_l_x_m_min_0.75,328.7000000000001
eye_l_x_s_min_0.75,7.177580836651482
eye_l_y_m_min_0.75,343.35
eye_l_y_s_min_0.75,2.9287653826598383
eye_r_x_m_min_0.75,380.9
eye_r_x_s_min_0.75,7.561128663543987
eye_r_y_m_min_0.75,337.43333333333334
eye_r_y_s_min_0.75,3.0362257272256024
mouth_x_m_min_0.75,354.56666666666666
mouth_x_s_min_0.75,13.33665204910093
mouth_y_m_min_0.75,397.75
mouth_y_s_min_0.75,7.640140209724058
 AU01_r_min_0.75,0.0
 AU02_r_min_0.75,0.0
 AU04_r_min_0.75,0.27
 AU05_r_min_0.75,0.0
 AU06_r_min_0.75,0.0
 AU07_r_min_0.75,0.0
 AU09_r_min_0.75,0.0
 AU10_r_min_0.75,0.01
 AU12_r_min_0.75,0.0
 AU14_r_min_0.75,0.0
 AU15_r_min_0.75,0.0
 AU17_r_min_0.75,0.0
 AU20_r_min_0.75,0.0
 AU23_r_min_0.75,0.0
 AU25_r_min_0.75,0.0
 AU26_r_min_0.75,0.0
 AU45_r_min_0.75,0.0
0_x_min_0.75,202.822
0_y_min_0.75,362.045
1_x_min_0.75,0.0
1_y_min_0.75,0.0
2_x_min_0.75,0.0
2_y_min_0.75,0.0
3_x_min_0.75,0.0
3_y_min_0.75,0.0
5_x_min_0.75,0.0
5_y_min_0.75,0.0
6_x_min_0.75,0.0
6_y_min_0.75,0.0
15_x_min_0.75,194.967
15_y_min_0.75,341.18300000000005
16_x_min_0.75,208.049
16_y_min_0.75,333.335
17_x_min_0.75,183.304
17_y_min_0.75,360.751
18_x_min_0.75,215.91
18_y_min_0.75,349.0
 gaze_0_x_max_0.75,-0.063735
 gaze_0_y_max_0.75,-0.163787
 gaze_0_z_max_0.75,-0.977893
 gaze_1_x_max_0.75,-0.21361100000000002
 gaze_1_y_max_0.75,-0.127646
 gaze_1_z_max_0.75,-0.9579989999999999
el1_x_i_max_0.75,338.0375
el1_x_o_max_0.75,337.2
el1_y_i_max_0.75,343.1625
el1_y_o_max_0.75,344.6333333333334
el2_x_i_max_0.75,388.725
el2_x_o_max_0.75,389.8833333333334
el2_y_i_max_0.75,338.5375
el2_y_o_max_0.75,339.85
 pose_Tx_max_0.75,55.0
 pose_Ty_max_0.75,166.5
 pose_Tz_max_0.75,631.5
 pose_Rx_max_0.75,-0.22
 pose_Ry_max_0.75,0.242
 pose_Rz_max_0.75,-0.02
face_x_m_max_0.75,367.6411764705883
face_x_s_max_0.75,45.48399767080338
face_y_m_max_0.75,397.78235294117655
face_y_s_max_0.75,32.47794387327027
eyebrow_l_x_m_max_0.75,333.5
eyebrow_l_x_s_max_0.75,13.775993612077494
eyebrow_l_y_m_max_0.75,327.0
eyebrow_l_y_s_max_0.75,4.419841626121932
eyebrow_r_x_m_max_0.75,391.26
eyebrow_r_x_s_max_0.75,16.00693599662346
eyebrow_r_y_m_max_0.75,319.82000000000005
eyebrow_r_y_s_max_0.75,3.8965369239877616
nose_x_m_max_0.75,362.3777777777778
nose_x_s_max_0.75,6.463938427924577
nose_y_m_max_0.75,366.81111111111113
nose_y_s_max_0.75,15.540672443623546
eye_l_x_m_max_0.75,337.23333333333335
eye_l_x_s_max_0.75,7.394231986262448
eye_l_y_m_max_0.75,344.66666666666674
eye_l_y_s_max_0.75,3.144996025434688
eye_r_x_m_max_0.75,389.8666666666666
eye_r_x_s_max_0.75,7.812297997388468
eye_r_y_m_max_0.75,339.9166666666667
eye_r_y_s_max_0.75,3.3559896702264504
mouth_x_m_max_0.75,363.175
mouth_x_s_max_0.75,13.83481280880032
mouth_y_m_max_0.75,399.475
mouth_y_s_max_0.75,8.262451576899315
 AU01_r_max_0.75,0.34
 AU02_r_max_0.75,0.41
 AU04_r_max_0.75,0.74
 AU05_r_max_0.75,0.91
 AU06_r_max_0.75,0.0
 AU07_r_max_0.75,0.77
 AU09_r_max_0.75,0.21
 AU10_r_max_0.75,1.49
 AU12_r_max_0.75,0.01
 AU14_r_max_0.75,0.37
 AU15_r_max_0.75,0.25
 AU17_r_max_0.75,1.04
 AU20_r_max_0.75,0.02
 AU23_r_max_0.75,0.49
 AU25_r_max_0.75,0.6
 AU26_r_max_0.75,0.64
 AU45_r_max_0.75,0.24
0_x_max_0.75,364.65
0_y_max_0.75,381.658
1_x_max_0.75,367.24699999999996
1_y_max_0.75,476.92800000000005
2_x_max_0.75,307.225
2_y_max_0.75,476.92199999999997
3_x_max_0.75,155.813
3_y_max_0.75,411.639
5_x_max_0.75,470.361
5_y_max_0.75,476.914
6_x_max_0.75,0.0
6_y_max_0.75,0.0
15_x_max_0.75,337.223
15_y_max_0.75,376.379
16_x_max_0.75,392.023
16_y_max_0.75,376.406
17_x_max_0.75,304.611
17_y_max_0.75,371.199
18_x_max_0.75,423.375
18_y_max_0.75,369.839
 gaze_0_x_mean_1.00,-0.06122772
 gaze_0_y_mean_1.00,-0.17913162666666668
 gaze_0_z_mean_1.00,-0.9819048
 gaze_1_x_mean_1.00,-0.20927914666666667
 gaze_1_y_mean_1.00,-0.15694361333333334
 gaze_1_z_mean_1.00,-0.9651622
el1_x_i_mean_1.00,337.9361666666667
el1_x_o_mean_1.00,337.10422222222223
el1_y_i_mean_1.00,342.367
el1_y_o_mean_1.00,343.7852222222222
el2_x_i_mean_1.00,388.7321666666666
el2_x_o_mean_1.00,389.9017777777778
el2_y_i_mean_1.00,338.05716666666666
el2_y_o_mean_1.00,339.3791111111111
 pose_Tx_mean_1.00,54.85733333333334
 pose_Ty_mean_1.00,165.71466666666666
 pose_Tz_mean_1.00,625.356
 pose_Rx_mean_1.00,-0.2456533333333333
 pose_Ry_mean_1.00,0.19793333333333332
 pose_Rz_mean_1.00,-0.03010666666666667
face_x_m_mean_1.00,367.38211764705886
face_x_s_mean_1.00,44.952388961747005
face_y_m_mean_1.00,397.9338823529412
face_y_s_mean_1.00,32.68096631758169
eyebrow_l_x_m_mean_1.00,333.3944
eyebrow_l_x_s_mean_1.00,13.837688303000975
eyebrow_l_y_m_mean_1.00,325.93173333333334
eyebrow_l_y_s_mean_1.00,4.242862533445177
eyebrow_r_x_m_mean_1.00,391.2824
eyebrow_r_x_s_mean_1.00,14.982441289176553
eyebrow_r_y_m_mean_1.00,319.7079999999999
eyebrow_r_y_s_mean_1.00,3.7139009055082193
nose_x_m_mean_1.00,362.6060740740741
nose_x_s_mean_1.00,6.42961468706795
nose_y_m_mean_1.00,366.5862222222222
nose_y_s_mean_1.00,15.497789417895277
eye_l_x_m_mean_1.00,337.1251111111111
eye_l_x_s_mean_1.00,7.3712433276717135
eye_l_y_m_mean_1.00,343.82333333333327
eye_l_y_s_mean_1.00,2.991551727134929
eye_r_x_m_mean_1.00,389.8655555555557
eye_r_x_s_mean_1.00,7.5967291389093745
eye_r_y_m_mean_1.00,339.4186666666667
eye_r_y_s_mean_1.00,3.100824675279504
mouth_x_m_mean_1.00,363.4218888888889
mouth_x_s_mean_1.00,13.805717064430555
mouth_y_m_mean_1.00,399.5224444444445
mouth_y_s_mean_1.00,8.49638790868916
 AU01_r_mean_1.00,0.08680000000000003
 AU02_r_mean_1.00,0.020000000000000004
 AU04_r_mean_1.00,0.7698666666666668
 AU05_r_mean_1.00,0.0007999999999999999
 AU06_r_mean_1.00,0.0
 AU07_r_mean_1.00,0.20226666666666668
 AU09_r_mean_1.00,0.04666666666666668
 AU10_r_mean_1.00,0.03426666666666667
 AU12_r_mean_1.00,0.012266666666666669
 AU14_r_mean_1.00,0.2482666666666667
 AU15_r_mean_1.00,0.10933333333333332
 AU17_r_mean_1.00,0.4548000000000001
 AU20_r_mean_1.00,0.04293333333333334
 AU23_r_mean_1.00,0.0
 AU25_r_mean_1.00,0.7363999999999999
 AU26_r_mean_1.00,0.11946666666666668
 AU45_r_mean_1.00,0.03453333333333334
0_x_mean_1.00,296.85581333333334
0_y_mean_1.00,368.36566666666664
1_x_mean_1.00,284.98884
1_y_mean_1.00,425.01503999999983
2_x_mean_1.00,129.62746666666666
2_y_mean_1.00,256.13812
3_x_mean_1.00,85.16785333333333
3_y_mean_1.00,210.52076
5_x_mean_1.00,152.80176000000003
5_y_mean_1.00,225.6008133333333
6_x_mean_1.00,35.78258666666667
6_y_mean_1.00,61.992173333333334
15_x_mean_1.00,280.02622666666673
15_y_mean_1.00,353.02340000000015
16_x_mean_1.00,312.4669333333333
16_y_mean_1.00,352.1992133333334
17_x_mean_1.00,256.22804
17_y_mean_1.00,363.5216
18_x_mean_1.00,276.2944933333334
18_y_mean_1.00,278.5792133333333
 gaze_0_x_std_1.00,0.003104230838100836
 gaze_0_y_std_1.00,0.004021827256404777
 gaze_0_z_std_1.00,0.0007809996712460737
 gaze_1_x_std_1.00,0.004015376579200604
 gaze_1_y_std_1.00,0.0039923377419459095
 gaze_1_z_std_1.00,0.0011227955338398976
el1_x_i_std_1.00,0.5960688125370077
el1_x_o_std_1.00,0.5895460240850692
el1_y_i_std_1.00,0.24359740545815745
el1_y_o_std_1.00,0.2434640111489289
el2_x_i_std_1.00,0.5650511716442858
el2_x_o_std_1.00,0.5588378340133422
el2_y_i_std_1.00,0.3320262661920617
el2_y_o_std_1.00,0.3302457604001446
 pose_Tx_std_1.00,0.6487354296303365
 pose_Ty_std_1.00,0.4079259780935801
 pose_Tz_std_1.00,1.4164325190707392
 pose_Rx_std_1.00,0.0056004182597985215
 pose_Ry_std_1.00,0.005896250144436361
 pose_Rz_std_1.00,0.004092093012777842
face_x_m_std_1.00,0.3559115073002144
face_x_s_std_1.00,0.07004827743146436
face_y_m_std_1.00,0.2964688848463392
face_y_s_std_1.00,0.20263163318952865
eyebrow_l_x_m_std_1.00,0.6183898883827638
eyebrow_l_x_s_std_1.00,0.07975318126745022
eyebrow_l_y_m_std_1.00,0.2289362789507572
eyebrow_l_y_s_std_1.00,0.04915697024324352
eyebrow_r_x_m_std_1.00,0.6487406511329749
eyebrow_r_x_s_std_1.00,0.06150985729844359
eyebrow_r_y_m_std_1.00,0.3257589890070832
eyebrow_r_y_s_std_1.00,0.029294590610934382
nose_x_m_std_1.00,0.5145377150134682
nose_x_s_std_1.00,0.031708334181916174
nose_y_m_std_1.00,0.2354957712109965
nose_y_s_std_1.00,0.04650925893107656
eye_l_x_m_std_1.00,0.5868706988913387
eye_l_x_s_std_1.00,0.03504539896284807
eye_l_y_m_std_1.00,0.2391959755403874
eye_l_y_s_std_1.00,0.028641097865755225
eye_r_x_m_std_1.00,0.5600188578263359
eye_r_x_s_std_1.00,0.02372304161501008
eye_r_y_m_std_1.00,0.3339741587888892
eye_r_y_s_std_1.00,0.027132056519310586
mouth_x_m_std_1.00,0.4289031451364209
mouth_x_s_std_1.00,0.06705130788526996
mouth_y_m_std_1.00,0.3079251417031243
mouth_y_s_std_1.00,0.15972623240412356
 AU01_r_std_1.00,0.09019738115692476
 AU02_r_std_1.00,0.03537444489107005
 AU04_r_std_1.00,0.13195508381318302
 AU05_r_std_1.00,0.003945575695328576
 AU06_r_std_1.00,0.0
 AU07_r_std_1.00,0.2065585011913439
 AU09_r_std_1.00,0.054681716232119947
 AU10_r_std_1.00,0.05447968461762637
 AU12_r_std_1.00,0.023571245270532563
 AU14_r_std_1.00,0.17429683699765575
 AU15_r_std_1.00,0.10015303605298558
 AU17_r_std_1.00,0.13627634880361025
 AU20_r_std_1.00,0.08138618870368433
 AU23_r_std_1.00,0.0
 AU25_r_std_1.00,0.2229024753418264
 AU26_r_std_1.00,0.1279557919153513
 AU45_r_std_1.00,0.07561090535768639
0_x_std_1.00,67.75768210733952
0_y_std_1.00,4.667305213391875
1_x_std_1.00,73.15000968207433
1_y_std_1.00,50.285688840066605
2_x_std_1.00,98.67952591423237
2_y_std_1.00,191.064482863909
3_x_std_1.00,82.3979742293451
3_y_std_1.00,203.62879716114068
5_x_std_1.00,141.9940681965119
5_y_std_1.00,197.0468498628781
6_x_std_1.00,86.89561223909945
6_y_std_1.00,150.53866947932244
15_x_std_1.00,56.15103611004618
15_y_std_1.00,10.691855049775286
16_x_std_1.00,77.2227094538089
16_y_std_1.00,14.000280655771173
17_x_std_1.00,46.402632098994076
17_y_std_1.00,5.810014183357109
18_x_std_1.00,165.40793169610419
18_y_std_1.00,146.10530955474889
 gaze_0_x_min_1.00,-0.06719
 gaze_0_y_min_1.00,-0.18804500000000002
 gaze_0_z_min_1.00,-0.983375
 gaze_1_x_min_1.00,-0.218433
 gaze_1_y_min_1.00,-0.165301
 gaze_1_z_min_1.00,-0.967469
el1_x_i_min_1.00,337.15
el1_x_o_min_1.00,336.3333333333333
el1_y_i_min_1.00,342.0
el1_y_o_min_1.00,343.4166666666667
el2_x_i_min_1.00,387.95000000000016
el2_x_o_min_1.00,389.125
el2_y_i_min_1.00,337.6625
el2_y_o_min_1.00,338.9916666666666
 pose_Tx_min_1.00,53.9
 pose_Ty_min_1.00,164.9
 pose_Tz_min_1.00,622.6
 pose_Rx_min_1.00,-0.258
 pose_Ry_min_1.00,0.188
 pose_Rz_min_1.00,-0.037000000000000005
face_x_m_min_1.00,366.8294117647058
face_x_s_min_1.00,44.807417978303015
face_y_m_min_1.00,397.3058823529413
face_y_s_min_1.00,32.23095424843493
eyebrow_l_x_m_min_1.00,332.52
eyebrow_l_x_s_min_1.00,13.676987972503305
eyebrow_l_y_m_min_1.00,325.5200000000001
eyebrow_l_y_s_min_1.00,4.150060240526633
eyebrow_r_x_m_min_1.00,390.4
eyebrow_r_x_s_min_1.00,14.832835197628254
eyebrow_r_y_m_min_1.00,319.32000000000005
eyebrow_r_y_s_min_1.00,3.647327788943577
nose_x_m_min_1.00,361.9444444444445
nose_x_s_min_1.00,6.3487750349531575
nose_y_m_min_1.00,366.22222222222223
nose_y_s_min_1.00,15.375873958900677
eye_l_x_m_min_1.00,336.3833333333334
eye_l_x_s_min_1.00,7.2885526683971955
eye_l_y_m_min_1.00,343.4500000000001
eye_l_y_s_min_1.00,2.9248361777485337
eye_r_x_m_min_1.00,389.08333333333326
eye_r_x_s_min_1.00,7.5343878318015935
eye_r_y_m_min_1.00,339.00000000000006
eye_r_y_s_min_1.00,3.0269897037595994
mouth_x_m_min_1.00,362.85
mouth_x_s_min_1.00,13.687892792205426
mouth_y_m_min_1.00,398.95833333333326
mouth_y_s_min_1.00,8.190848551890094
 AU01_r_min_1.00,0.0
 AU02_r_min_1.00,0.0
 AU04_r_min_1.00,0.51
 AU05_r_min_1.00,0.0
 AU06_r_min_1.00,0.0
 AU07_r_min_1.00,0.0
 AU09_r_min_1.00,0.0
 AU10_r_min_1.00,0.0
 AU12_r_min_1.00,0.0
 AU14_r_min_1.00,0.0
 AU15_r_min_1.00,0.0
 AU17_r_min_1.00,0.18
 AU20_r_min_1.00,0.0
 AU23_r_min_1.00,0.0
 AU25_r_min_1.00,0.25
 AU26_r_min_1.00,0.0
 AU45_r_min_1.00,0.0
0_x_min_1.00,214.53099999999998
0_y_min_1.00,363.355
1_x_min_1.00,204.079
1_y_min_1.00,372.50300000000004
2_x_min_1.00,0.0
2_y_min_1.00,0.0
3_x_min_1.00,0.0
3_y_min_1.00,0.0
5_x_min_1.00,0.0
5_y_min_1.00,0.0
6_x_min_1.00,0.0
6_y_min_1.00,0.0
15_x_min_1.00,208.016
15_y_min_1.00,341.19699999999995
16_x_min_1.00,222.358
16_y_min_1.00,337.26
17_x_min_1.00,194.951
17_y_min_1.00,354.20099999999996
18_x_min_1.00,0.0
18_y_min_1.00,0.0
 gaze_0_x_max_1.00,-0.055913
 gaze_0_y_max_1.00,-0.172265
 gaze_0_z_max_1.00,-0.9801719999999999
 gaze_1_x_max_1.00,-0.203045
 gaze_1_y_max_1.00,-0.150536
 gaze_1_z_max_1.00,-0.9635309999999999
el1_x_i_max_1.00,339.5
el1_x_o_max_1.00,338.6500000000001
el1_y_i_max_1.00,342.975
el1_y_o_max_1.00,344.375
el2_x_i_max_1.00,390.32500000000016
el2_x_o_max_1.00,391.5166666666667
el2_y_i_max_1.00,338.6625
el2_y_o_max_1.00,339.96666666666664
 pose_Tx_max_1.00,56.4
 pose_Ty_max_1.00,166.6
 pose_Tz_max_1.00,628.4
 pose_Rx_max_1.00,-0.23399999999999999
 pose_Ry_max_1.00,0.21100000000000002
 pose_Rz_max_1.00,-0.017
face_x_m_max_1.00,368.0764705882354
face_x_s_max_1.00,45.070625950051024
face_y_m_max_1.00,398.4647058823529
face_y_s_max_1.00,33.014066743453114
eyebrow_l_x_m_max_1.00,335.02
eyebrow_l_x_s_max_1.00,13.978125768499865
eyebrow_l_y_m_max_1.00,326.48
eyebrow_l_y_s_max_1.00,4.373442579936326
eyebrow_r_x_m_max_1.00,393.04
eyebrow_r_x_s_max_1.00,15.103377105799884
eyebrow_r_y_m_max_1.00,320.43999999999994
eyebrow_r_y_s_max_1.00,3.7982890885239393
nose_x_m_max_1.00,364.08888888888885
nose_x_s_max_1.00,6.5118055185264145
nose_y_m_max_1.00,367.1555555555556
nose_y_s_max_1.00,15.587717743288927
eye_l_x_m_max_1.00,338.68333333333334
eye_l_x_s_max_1.00,7.421253263432001
eye_l_y_m_max_1.00,344.41666666666674
eye_l_y_s_max_1.00,3.0393530013255527
eye_r_x_m_max_1.00,391.4666666666667
eye_r_x_s_max_1.00,7.638848080699085
eye_r_y_m_max_1.00,340.00000000000006
eye_r_y_s_max_1.00,3.143511836571746
mouth_x_m_max_1.00,364.6833333333333
mouth_x_s_max_1.00,14.006805705106569
mouth_y_m_max_1.00,400.0416666666666
mouth_y_s_max_1.00,8.758212596117309
 AU01_r_max_1.00,0.34
 AU02_r_max_1.00,0.16
 AU04_r_max_1.00,1.02
 AU05_r_max_1.00,0.02
 AU06_r_max_1.00,0.0
 AU07_r_max_1.00,0.79
 AU09_r_max_1.00,0.2
 AU10_r_max_1.00,0.22
 AU12_r_max_1.00,0.1
 AU14_r_max_1.00,0.64
 AU15_r_max_1.00,0.34
 AU17_r_max_1.00,0.73
 AU20_r_max_1.00,0.37
 AU23_r_max_1.00,0.0
 AU25_r_max_1.00,1.1
 AU26_r_max_1.00,0.44
 AU45_r_max_1.00,0.35
0_x_max_1.00,369.79900000000004
0_y_max_1.00,381.57300000000004
1_x_max_1.00,368.56800000000004
1_y_max_1.00,476.92400000000004
2_x_max_1.00,309.817
2_y_max_1.00,476.913
3_x_max_1.00,170.145
3_y_max_1.00,410.32599999999996
5_x_max_1.00,474.255
5_y_max_1.00,476.92
6_x_max_1.00,248.486
6_y_max_1.00,424.68699999999995
15_x_max_1.00,338.57099999999997
15_y_max_1.00,371.24699999999996
16_x_max_1.00,392.11800000000005
16_y_max_1.00,378.971
17_x_max_1.00,305.9120000000001
17_y_max_1.00,369.865
18_x_max_1.00,423.36300000000006
18_y_max_1.00,362.034
